pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
198b6db8-6324-4ca3-b9e1-99c0148d2ae5,1986-12-31,,999-19-2513,S99954525,X55011125X,Mrs.,Lynn917,Kulas532,,Lueilwitz711,M,black,dominican,F,Euclid,1033 Cummerata Union Parma Heights Ohio 44130 US,0
0ee23ec6-5816-49cb-9582-b21a9a75bcc5,2012-08-18,,999-64-3475,,,,Malika385,Klein929,,,,white,polish,F,Maple Heights,571 Stiedemann Fork Florenceship Ohio  US,1
c6f72b13-e958-4d72-97f8-e64537c4eb12,1983-07-08,,999-58-1196,S99948896,X35546855X,Mr.,Trenton748,Deckow585,,,M,black,west_indian,M,Solon,436 Howell Burg Apt 82 Kettering Ohio 45409 US,0
2b20c08a-d332-4274-b765-c82cb461374b,1976-02-16,,999-74-3922,S99960848,X8620718X,Mrs.,Ray930,Hagenes547,,Murray856,M,white,portuguese,F,Springboro,1033 Ziemann Forge Dublin Ohio 43002 US,0
d060fa25-21f6-429b-8723-9ad8067c5981,1961-07-18,,999-72-8001,S99924354,X49087282X,Mrs.,Amalia471,Miramontes145,,Granado100,M,black,dominican,F,Cleveland,381 Botsford Ferry Unit 61 Riverside Ohio 45403 US,1
d9d6f1a0-e626-481a-82a8-f8fd02b220a2,1993-07-18,,999-56-5752,S99911078,X69735956X,Mr.,Buck819,Braun514,,,,hispanic,puerto_rican,M,Cleveland,1038 Kub Drive Suite 55 North College Hill Ohio 45224 US,0
cd94ccc4-6657-4605-b336-058e912a37bd,1994-01-15,,999-95-1482,S99992901,X35762642X,Ms.,Shawnda528,Marquardt819,,,,white,irish,F,Solon,180 Williamson Pathway Apt 66 Cleveland Ohio 44101 US,1
887e3dfb-62c7-4d42-bbb9-359a30483514,1989-07-04,,999-88-2763,S99948051,X34997053X,Mrs.,Lamonica504,Beer512,,Borer986,M,white,french,F,Eastlake,453 Konopelski Avenue Moraine Ohio 45342 US,1
8428a502-172f-4819-8527-3b9906f93c64,2013-04-25,,999-39-2872,,,,Tobi258,Halvorson124,,,,white,french,F,Streetsboro,735 Eichmann Frontage road Apt 37 Columbus Ohio 43002 US,0
b3975102-005c-453c-84ae-433ac8756ada,1984-01-26,,999-46-1324,S99942450,X61264873X,Ms.,Christin490,Waters156,,,S,black,african,F,Forest Park,550 Stroman Trafficway Apt 54 North Royalton Ohio 44133 US,1
8f981cf1-1d8a-4195-9686-c3b57112b48f,1962-09-17,,999-53-5344,S99984921,X36143453X,Mr.,Bradford382,Maggio310,,,S,white,american,M,Brattonship,107 McClure Club Apt 45 Sandusky Ohio 44839 US,1
d438e907-4361-4a8f-bced-e7911dd09059,2002-08-07,,999-48-6032,,,,Jesse626,Collier206,,,,white,italian,M,Springfield,1021 Lehner Wynd Dayton Ohio 45377 US,1
cafb35aa-0f72-4462-8baa-b12e75e5fcd4,2009-11-16,,999-76-4542,,,,Greg949,Cummings51,,,,white,irish,M,Gahanna,920 Hyatt Green Columbus Ohio 43002 US,1
694bdca3-324d-44b6-9fad-3c0b9a054654,1931-08-23,1996-07-14,999-90-9911,S99922497,X7781312X,Mrs.,Loree183,Casper496,,Schowalter414,M,white,irish,F,Miamiship,828 Turner Loaf Unit 48 Columbus Ohio 43002 US,1
79b7d1aa-9791-4284-bbac-a43812d23208,1986-04-04,,999-34-5368,S99930860,X22761260X,Mrs.,Era940,Jones311,,Sporer811,M,white,american,F,Columbus,668 Bins Ferry Columbus Ohio 43002 US,0
55edff72-7696-4653-9837-ce028c753adf,1952-03-12,2011-03-16,999-87-6217,S99948796,X56409367X,Ms.,Zenaida56,Smitham825,,,S,white,polish,F,Wickliffe,863 McLaughlin Track Suite 41 Blue Ash Ohio 45236 US,0
673eeeee-913c-4e38-9302-7353a355ae7e,1961-12-04,,999-13-2024,S99978515,X62061831X,Mrs.,Tatiana738,Osinski784,,Wisozk929,M,white,russian,F,Avon Lake,913 Stokes Vale Columbus Ohio 43002 US,0
bf8bb750-0e5c-44b8-b229-01426538ced2,1963-06-23,2012-01-15,999-22-5551,S99910435,X81278104X,Mr.,Saul605,Vandervort697,,,M,white,irish,M,Cincinnati,507 Hauck Drive Unit 11 Avon Ohio 44011 US,1
6021c786-2d59-4c73-b673-d7fbf3e4a80a,2008-09-01,,999-11-6406,,,,Woodrow571,Schaden604,,,,white,german,M,Oak Harbor village,179 Borer Walk Avon Ohio 44011 US,0
8a15e713-3e30-41ce-a810-16a534c0b12c,1952-07-07,,999-26-8748,S99923003,X72342007X,Mr.,Garfield38,Zulauf375,,,M,white,irish,M,Jefferson village,293 Torp Haven Unit 95 St. Clairship Ohio  US,0
2c0429e5-4ade-428d-930c-2fe3354bf90a,1993-06-01,,999-79-5471,S99966820,X53612491X,Ms.,Chae49,Mills423,,,,white,french,F,Cleveland,228 Cassin Trailer Apt 11 Middleburyship Ohio  US,1
16033729-989a-4f4d-86ef-9069f8f5e566,1965-04-07,,999-49-3101,S99945295,X5046283X,Mrs.,Mai109,Donnelly343,,Harris789,M,white,irish,F,Parma,115 Sporer Key Suite 49 Columbus Ohio 43002 US,0
dd5e01db-94f4-43ca-9892-8c9f344c9767,1939-06-13,2017-08-22,999-10-4928,S99985757,X60364930X,Mrs.,Richelle340,Adams676,,Johnson679,M,white,scottish,F,Northwestship,515 Deckow Viaduct Unit 59 St. Clairship Ohio  US,0
57162b51-7087-44d4-9615-4e2db7bd3da4,1970-08-28,,999-71-2745,S99944801,X28512823X,Mr.,Elmer371,Tillman293,,,S,white,italian,M,Maple Heights,425 Gleason Common Apt 55 Lorain Ohio 44001 US,0
a2a3d5ad-4498-4c58-b606-c0e83d8b86c8,2001-12-17,,999-26-9622,S99910353,,,Herma433,Stiedemann542,,,,white,polish,F,Brooklyn,648 Streich Bypass Apt 36 Alliance Ohio 44601 US,1
4fb38d56-d78e-4a45-89ac-467640dbc6b1,2008-08-31,,999-73-7701,,,,Ricardo560,Limón43,,,,black,west_indian,M,Columbus,1020 Koss Rest Suite 12 West Carrollton Ohio 45342 US,0
acc2eadc-a576-4b9b-a651-47144bc0297b,1956-10-05,,999-60-8549,S99982990,X65305842X,Mr.,Nathanael908,Kilback373,,,S,white,german,M,Cincinnati,830 Wisoky Route Blue Ash Ohio 45236 US,1
3efa0517-7ce9-41b6-b0a7-0f6738b56f20,1941-01-18,,999-26-4844,S99983324,X47233092X,Mr.,Joaquín233,Alcántar600,,,S,black,dominican,M,Wauseon,347 Heathcote Crossroad Warrensville Heights Ohio 44122 US,0
a560623b-a960-446b-8174-52f020a93698,2009-01-19,,999-75-1055,,,,Lucien408,Daugherty69,,,,white,portuguese,M,Lebanon,361 Zboncak Extension Apt 76 Andersonship Ohio  US,1
14094098-9633-4141-81d2-89a2aaf57182,1964-12-10,,999-32-2610,S99935137,X80520152X,Mr.,Lance203,Rice937,,,M,white,german,M,Jackson Center village,962 Mills Crossroad Suite 88 Bowling Green Ohio 43402 US,0
45ce5f12-a950-465f-9c37-6d573e6b9bba,1975-07-06,,999-97-7005,S99960079,X81129457X,Mr.,Pablo44,Breitenberg711,,,M,white,german,M,Coventryship,537 Huel Ville St. Clairship Ohio  US,0
cd308bc1-acf4-4206-b735-61e35ef03319,1981-10-08,,999-30-3748,S99990373,X12563257X,Mr.,Jospeh459,Raynor401,,,M,white,russian,M,Olmsted Falls,871 Legros Harbor Apt 31 Columbus Ohio 43002 US,0
e6aa0592-52aa-4e03-8e5a-b3aa61359a4c,1983-05-19,,999-97-1110,S99918899,X64720500X,Mrs.,Latonia966,Dooley940,,Klocko335,M,white,italian,F,Westerville,1030 Welch Path Powell Ohio 43065 US,0
1f885ea5-da7c-4ee2-b8fd-328f68ffbd74,2014-05-31,,999-25-5022,,,,Domenic627,Smitham825,,,,white,english,M,Upper Arlington,302 Schroeder Union Unit 97 Kettering Ohio 45409 US,0
40b2a130-2e9b-4e6f-b0d4-76b3f7fd736e,1934-04-05,2011-12-22,999-93-6192,S99931853,X21755582X,Mr.,Cleveland582,Berge125,,,S,white,italian,M,University Heights,699 Bernhard Throughway Hartlandship Ohio  US,0
dda50444-2f85-4c03-9cb0-aa5a8f463757,2003-07-17,,999-76-5720,,,,Yoshie761,Willms744,,,,white,english,F,Cortland,301 McGlynn Corner Apt 37 Columbus Ohio 43002 US,0
6794ce03-54fc-4671-b438-8f9385539bb5,1937-12-12,2004-10-31,999-20-1806,S99947174,X19066890X,Mr.,Brain142,Denesik803,,,M,white,french,M,Toledo,527 Thiel Arcade Suite 45 Nimishillenship Ohio  US,0
4e2b4c94-b5c9-4446-8ac5-a252cea9f7f3,1945-06-25,,999-64-4705,S99919254,X68473272X,Ms.,Kaitlin600,Daugherty69,,,S,white,german,F,Westfield Center village,250 Nikolaus Glen Marysville Ohio 43040 US,0
a12c55d0-4d04-4359-a15c-d09b500f3d6e,1951-02-20,,999-35-6501,S99965680,X77352134X,Mrs.,Ángela136,Flórez858,,Leal292,M,black,dominican,F,Toledo,310 Flatley Underpass Unit 85 Westlake Ohio 44145 US,0
4bb1703f-5670-4586-a61f-a850bd19c50e,1974-02-12,,999-49-9907,S99984547,X74827087X,Mr.,Elwood28,Stroman228,,,M,white,irish,M,Bethel village,849 Lesch Ramp Avon Ohio 44011 US,0
b30748e3-855d-4c7a-b40d-96a199fae7da,2015-03-05,,999-94-8021,,,,Sammy219,Feeney44,,,,white,english,M,Columbus,995 Windler Lock Goshenship Ohio  US,0
7348b95b-bc9d-47a8-9464-6c9c8abce4a0,2000-12-05,,999-26-9495,S99968911,,,Octavio643,Ebert178,,,,white,swedish,M,Union,948 Von Gardens Lorain Ohio 44001 US,0
62b23567-1069-4d11-ae12-88af7aa8a0da,2005-08-06,,999-93-6712,,,,Shelton25,Stehr398,,,,white,italian,M,Hudson,1062 Conn Trace Unit 76 Nimishillenship Ohio  US,1
99334201-38e8-4bc7-a18b-496a03942cbf,1955-01-18,,999-69-6744,S99963083,X73444442X,Mr.,Carlton317,Fisher429,,,S,white,english,M,Napoleon,476 Bernhard Crossing Apt 92 Dayton Ohio 45377 US,1
7a2215e7-e075-4862-a45c-fa5a98a81941,2018-05-05,,999-21-5349,,,,Chau65,Hirthe744,,,,white,irish,F,New Madison village,827 Ziemann Ramp Columbus Ohio 43002 US,0
41787334-3a97-4c27-b2e2-c1e1c34634ad,1995-07-04,,999-75-8849,S99929703,X47744286X,Ms.,Mafalda94,Hirthe744,,,,white,swedish,F,Leroyship,684 Kulas Approach Columbus Ohio 43002 US,0
9436a449-90df-4b96-a3cc-20ee269999ce,1983-12-30,1986-02-06,999-47-8250,,,,Johnie961,Parker433,,,,white,irish,F,Beavercreek,886 Lesch Terrace Mason Ohio 45036 US,1
6dc3fb45-0537-4554-a84d-9ebc5e63fee0,1972-08-13,,999-45-3311,S99939583,X2326381X,Mrs.,Keila316,Von197,,Kuhlman484,M,white,italian,F,Nelsonville,508 Howell Path Cheviot Ohio 45211 US,0
41b1251e-1092-4dcc-83d9-4aa08b90a34f,1991-03-04,,999-36-1596,S99980696,X69311073X,Mr.,Kareem959,Gottlieb798,,,M,white,french_canadian,M,Bay Village,601 Jones Fort Clayton Ohio 45309 US,0
26468b06-bd64-4323-9e3f-97fee1491870,2014-08-05,,999-75-1856,,,,Scotty190,Hintz995,,,,white,polish,M,Cincinnati,636 Satterfield Burg Cincinnati Ohio 45202 US,0
84421313-2c53-4ac7-a204-c096e1e968d8,2015-05-17,,999-50-4424,,,,Ricardo560,Wiegand701,,,,white,portuguese,M,Cleveland,1059 Renner Bay Brunswick Hillsship Ohio  US,0
fb62f058-1c8e-4032-aa0d-b9380a52f4d7,1960-09-22,,999-91-6705,S99987158,X77393590X,Mr.,Alton320,Satterfield305,,,M,white,italian,M,Cleveland,1069 Fisher Frontage road Apt 57 Hartlandship Ohio  US,0
59d0d04c-104b-4cea-9054-60e3c8023efc,1980-09-09,,999-44-1566,S99988168,X76924408X,Mr.,Mark765,Hirthe744,,,M,white,scottish,M,Marion,842 Lang Divide Suite 18 Cincinnati Ohio 45202 US,0
f1c43949-ea08-48d4-b859-9f787c46429e,1977-07-28,,999-46-1964,S99947025,X85710757X,Mrs.,Lasonya941,Welch179,,Grimes165,M,asian,chinese,F,Mayfield Heights,596 Macejkovic Well Suite 6 Xenia Ohio 45385 US,1
8d542f44-8c6f-44c6-9e4b-37327ee9f66d,BAD_DATA,,999-67-1998,,,,Jolyn4,Gottlieb798,,,,white,german,F,Columbus,1007 Sanford View New Philadelphia Ohio 44622 US,0
49808512-55de-4912-9507-cf9839b01d8a,2000-12-31,,999-97-6464,S99919781,,Ms.,Raquel318,Mata817,,,,black,west_indian,F,Ravennaship,545 Vandervort Boulevard University Heights Ohio 44118 US,0
84ae0f92-2984-4e6b-8af8-5e0d184764e4,1972-06-15,,999-84-7848,S99936979,X75867186X,Mrs.,Mistie167,Jakubowski832,,Erdman779,M,asian,asian_indian,F,Columbus,546 Marquardt Orchard Westerville Ohio 43081 US,0
d8bce638-1cb4-46df-8311-edab37294cd7,1951-07-03,,999-83-9033,S99936778,X906830X,Mrs.,Leonor133,Rascón630,,Tafoya874,M,black,west_indian,F,Fairview Park,882 Wiegand Crossing Warrensville Heights Ohio 44122 US,0
d55e413c-a4a4-4fa9-929d-443a346fea5c,1961-11-17,,999-44-3431,S99924348,X68185290X,Mr.,Burl285,McGlynn426,,,M,white,irish,M,Forest Park,417 Konopelski Lock Mason Ohio 45036 US,0
69c19bab-118c-4cae-8b92-5519405f49a8,1995-02-16,,999-53-8542,S99946880,X43181370X,Mr.,Fidel864,Gibson10,,,,white,french_canadian,M,Columbus,631 Breitenberg Union Cleveland Heights Ohio 44106 US,1
509018df-f862-4e4b-9f00-3e0c5384c8a6,1965-08-31,,999-39-6518,S99952508,X12828921X,Mrs.,Eleanore671,Johnston597,,Schinner682,M,white,irish,F,Warren,341 Walsh Bypass Garfield Heights Ohio 44105 US,0
7c8c0499-1d25-45c9-9f6e-dc7adc0341f2,2007-09-25,,999-95-3684,,,,Santo387,Cruickshank494,,,,white,german,M,Independence,491 Harber Brook Cleveland Ohio 44101 US,1
966bbb55-4569-4c0e-ab04-f29e4acf6a8f,1985-04-07,,999-19-6196,S99944011,X72040637X,Mrs.,Keitha498,Schiller186,,Borer986,M,white,american,F,Cincinnati,443 Nitzsche Branch Unit 44 New Philadelphia Ohio 44622 US,0
653fa4c5-7f5e-4c11-b126-0a590a0dd0ef,2005-05-18,,999-20-4920,,,,Marcellus830,Lemke654,,,,white,irish,M,Lakewood,323 McKenzie Junction Dayton Ohio 45377 US,0
5532fe21-cedf-40e8-a5ec-1d62bc661cf6,1973-10-16,2011-03-01,999-94-2639,S99940869,X79531061X,Mr.,Pasquale620,Connelly992,,,M,white,french,M,Toledo,918 Altenwerth Passage Unit 97 Bellbrook Ohio 45305 US,1
18fe3652-b1c3-4f6c-9009-2c7fbb0356d7,1952-01-13,2003-09-28,999-60-5274,S99911683,X82596642X,Mr.,Stanford577,Quigley282,,,M,white,english,M,Marion,917 Konopelski Forge Apt 13 Aurora Ohio 44202 US,0
00c418b7-ad96-43ef-964d-062d8a4a4678,1991-05-09,,999-44-1348,S99922494,X67799589X,Mr.,Jamey282,Jenkins714,,,M,white,english,M,Rossford,1020 Aufderhar Common Columbus Ohio 43002 US,0
ac40eb76-dc67-4c5b-a5f0-deac8f4f7386,1958-12-31,,999-27-6187,S99915960,X10775877X,Mr.,Amado512,Roberts511,,,M,white,italian,M,Columbus,505 Bogisich Bay Unit 93 Oliveship Ohio  US,1
562ee267-eccb-4961-a7bf-4b3c69e691f3,1981-09-16,,999-23-2661,S99919157,X76909156X,Mr.,Mason910,Rath779,,,M,black,west_indian,M,Columbus,988 Bartell Haven Bellbrook Ohio 45305 US,0
37e5f824-defb-44b0-afeb-4fb93f6812e0,1951-06-20,,999-86-3752,S99979006,X6652237X,Mrs.,Niesha86,Weimann465,,Cormier289,M,white,italian,F,Middletown,916 Hermiston Loaf Suite 19 Reedship Ohio  US,0
8bda3b13-6987-49c7-a72d-27293f6d475f,1977-11-13,,999-15-4968,S99938055,X13299498X,Mrs.,María842,Mena475,,Yáñez198,M,black,west_indian,F,Cincinnati,279 Gusikowski Trace Unit 29 Trenton Ohio 45042 US,0
b824bebc-ce48-4bca-9d81-15f026eab115,2000-03-14,,999-25-2860,S99931708,,Mr.,Rodrigo242,Carranza218,,,,black,west_indian,M,Cleveland,151 Eichmann Union Apt 74 Aurora Ohio 44202 US,0
83713e06-f885-431d-9261-3ede1639e477,1953-06-11,,999-82-1251,S99941149,X60343355X,Mrs.,Leone669,Lesch175,,Kerluke267,M,white,irish,F,Toledo,528 Christiansen Bay Suite 88 Eastlake Ohio 44095 US,1
995b0845-31f3-4c28-bfea-addb6608cce2,1988-02-06,,999-53-8580,S99912168,X26628470X,Mrs.,Cher186,Bosco882,,Volkman526,M,white,portuguese,F,East Cleveland,136 Pfeffer Gateway Brunswick Ohio 44212 US,0
3ee847e3-05eb-4350-89fe-26e5906f5be7,1999-11-30,,999-25-9376,S99970193,,Mr.,Marcelino726,Sanford861,,,,white,russian,M,Strongsville,116 Rosenbaum Flat Independence Ohio 44125 US,0
5f5bd0b3-d5a8-4f4b-8ebc-482ad8913410,2003-06-30,,999-74-4660,,,,Marcelo725,Lesch175,,,,white,italian,M,North Royalton,654 Mraz Manor Suite 36 Massillon Ohio 44618 US,1
c5e80ead-d5e6-436b-b120-8f3eb2bed398,1978-06-28,,999-37-2900,S99998242,X74925992X,Mr.,Marcos263,Marroquín624,,,M,black,dominican,M,Columbus,228 Lang Ville Toledo Ohio 43537 US,0
e5388d84-b9c4-4816-ba6d-02251d3be502,2002-09-10,,999-30-7968,,,,Leonard963,Hane680,,,,white,german,M,Toledo,509 Dibbert Run Suite 66 Akron Ohio 44203 US,0
6f6a1387-ac2e-48fe-8a13-9dca821ce613,1986-02-25,,999-71-5297,S99965993,X84800268X,Mrs.,Meagan221,Terry864,,Halvorson124,M,white,english,F,Toledo,689 Vandervort Lane Apt 72 Columbus Ohio 43002 US,0
86b3d81f-1d4b-45c1-8b32-ccaa7473c18a,2010-04-05,,999-90-4018,,,,Kali995,Strosin214,,,,white,italian,F,Columbus,1042 Greenfelder Underpass Munsonship Ohio  US,1
0849fe90-f977-4d14-9449-d45ae4e5c34d,1996-05-19,,999-84-4024,S99979988,X80164942X,Ms.,Talisha682,Schmidt332,,,,white,scottish,F,Ripleyship,793 Gulgowski Common Montgomery Ohio 45140 US,0
f4d26315-e838-4c72-9aac-94b893373d68,2000-11-26,,999-94-2427,S99957900,,,Dorotea472,Nava670,,,,black,west_indian,F,St. Clairsville,131 Strosin Viaduct Apt 34 Springdale Ohio 45240 US,0
d8e0512e-4d61-4c07-b1bc-bc2bad275982,1995-06-13,,999-34-2427,S99946489,X19179865X,Ms.,Akilah516,D'Amore443,,,,white,american,F,Malvern village,807 Lueilwitz Green Painesville Ohio 44045 US,0
be804f56-65e4-4228-8196-0c5a89f89ed4,1987-06-06,,999-69-4532,S99981722,X77660861X,Mrs.,Ching589,Hettinger594,,Mante251,M,black,african,F,Waterlooship,749 Tremblay Harbor Apt 13 Solon Ohio 44022 US,0
58fbfcc9-7f0b-47a0-9eb4-e4a762525e33,1981-09-27,,999-40-2801,S99924837,X55424667X,Mr.,Galen747,Schmitt836,,,M,white,french,M,Columbus,128 Cummerata Dale Unit 74 Massillon Ohio 44618 US,1
504f5f72-7845-4dc7-8537-0d3f8f94f601,1968-08-22,,999-18-8250,S99914421,X12338903X,Mrs.,Mireille557,Osinski784,,Sauer652,M,white,irish,F,Toledo,442 Ankunding Underpass Suite 34 Montgomery Ohio 45140 US,0
1a123b51-76e2-4425-a181-8156d145b994,1936-11-03,,999-18-3135,S99952824,X609061X,Mr.,Brad867,Gutmann970,,,M,white,english,M,Ironton,208 Mayer Estate Suite 80 Circlevilleship Ohio  US,0
35c3548f-da2c-453f-a7aa-282fa96f3afb,2008-09-07,,999-20-4329,,,,Phillip440,Cormier289,,,,white,italian,M,Sycamoreship,673 Grimes Vista Centerville Ohio 45685 US,1
0dcccf70-8380-408a-bc3e-98cdb18a0cdd,1993-12-22,,999-91-4253,S99931486,X53277166X,Ms.,Corliss645,Gerlach374,,,,white,portuguese,F,Delhiship,426 Bradtke Boulevard Suite 53 Beavercreek Ohio 45301 US,0
b1d4b42b-153e-437d-accb-a840228224aa,1922-04-27,2008-05-29,999-79-8829,S99954662,X19265350X,Ms.,Freddie621,Hane680,,,S,white,portuguese,F,Columbus,100 Kreiger Crossing Apt 43 Cleveland Ohio 44101 US,0
15785c6a-a436-4dac-b303-214ea3f7cf5d,2010-02-03,,999-27-9013,,,,Alejandro916,Linares712,,,,black,dominican,M,Cleveland Heights,192 Littel Parade Prairieship Ohio  US,0
1e729c86-2ade-44cc-97cb-ed59de742cf6,1992-06-12,2015-01-02,999-48-6269,S99981876,X34330552X,Ms.,Carlene772,Hintz995,,,,white,italian,F,Clayship,848 Hamill Vale Suite 78 Columbus Ohio 43002 US,1
d7176396-28b3-42b9-bd57-3d8832ce307d,1971-01-29,,999-32-9271,S99998942,X142294X,Mrs.,Laurette750,Gutkowski940,,Pagac496,M,white,italian,F,New Philadelphia,228 Corkery Throughway Suite 67 Bellevue Ohio 44811 US,0
f96aa50d-e153-4b0f-b9d6-30d721db88dd,2010-07-20,,999-26-1033,,,,Georgianna701,Hane680,,,,white,french,F,Parma,874 Krajcik Bay Suite 75 Dayton Ohio 45377 US,0
db8462c8-cb0b-47a2-a47c-2c6a5b35c00e,1968-08-13,,999-74-6287,S99979576,X87704008X,Mrs.,Diana207,Cartwright189,,Schuster709,M,white,irish,F,Brimfieldship,365 Jenkins Gardens Colerainship Ohio  US,0
c424d37d-856f-4486-95a5-694fd7002898,1995-12-17,,999-22-2349,S99942739,X17168951X,Ms.,Ayanna800,Waelchi213,,,,white,german,F,Cincinnati,742 Schulist Row Unit 42 Gahanna Ohio 43004 US,1
00c2aa2e-76d3-4027-b395-afd03e30f6ac,1953-06-27,1970-09-12,999-94-8073,S99951438,,,Evette961,McClure239,,,,black,african,F,Austintownship,1006 Carter Wynd Apt 85 Cleveland Ohio 44101 US,0
c6c73843-26e5-433d-b2c4-d17ad5e99e72,2016-08-18,,999-32-1236,,,,Billie243,Powlowski563,,,,white,irish,F,Akron,436 Stoltenberg Rest Cleveland Ohio 44101 US,0
cf65f273-a028-4a7a-908c-5094f397d37c,2002-07-06,,999-96-5676,,,,Kelsi424,Hettinger594,,,,white,irish,F,Cincinnati,793 Mertz Club Apt 23 Ontario Ohio 44903 US,0
4002585b-8ce1-4b84-93b6-5115a7e6aad8,1954-06-27,,999-96-7343,S99980652,X35668396X,Mr.,Brad867,Trantow673,,,M,white,portuguese,M,Maple Heights,810 Johnston Hollow Unit 17 Columbus Ohio 43002 US,0
9f5d8598-fea5-4187-82f9-00dfcb69a350,1969-02-15,,999-98-7219,S99999968,X19879687X,Mrs.,Shanika235,Treutel973,,Roberts511,M,white,french,F,Willoughby,170 Sipes Key Powell Ohio 43065 US,0
74934b60-a769-48fe-8078-e15c159d4c8f,1972-08-26,,999-52-5961,S99952273,X54594016X,Mrs.,Ngoc221,Marquardt819,,Schmidt332,M,white,irish,F,Cleveland Heights,511 Boehm Overpass Barberton Ohio 44203 US,0
7583f6c6-e58d-44d4-b879-8e8e69ddd171,1972-06-19,2003-03-03,999-63-3917,S99935098,X5744128X,Mrs.,Candis134,Fisher429,,Cassin499,M,white,french,F,Euclid,746 Marquardt Heights Springfield Ohio 45502 US,0
8776fc18-e36e-4184-a94f-4f02d9505173,1965-10-17,,999-25-1057,S99953151,X71390992X,Mrs.,Marna905,Trantow673,,Huel628,M,white,portuguese,F,Washington Court House,945 O'Hara Forge Broadview Heights Ohio 44133 US,1
55884a02-fa9c-47cd-870d-caf99a920bcb,1956-03-24,,999-70-5215,S99938690,X61378201X,Mr.,Chung121,Klocko335,,,S,asian,asian_indian,M,Columbus,412 Rau Key Columbus Ohio 43002 US,0
5ce6bbe6-1f2b-46b2-bbd1-c9c3469c52f6,1967-05-03,,999-58-6312,S99934691,X64241851X,Mr.,Thad495,Orn563,,,M,white,irish,M,Columbus,957 Nader Esplanade Unit 18 Alliance Ohio 44601 US,0
d2442542-5c6b-4922-b4b9-06d408fe43af,1953-06-01,,999-47-5004,S99945473,X63848343X,Mr.,Buck819,Oberbrunner298,,,S,white,swedish,M,Cleveland,986 Rolfson Course Suite 14 Congressship Ohio  US,1
df8baa41-a281-472f-acbf-9ad3311513a8,1976-07-04,,999-85-4515,S99950080,X78575295X,Mrs.,Willa615,Gusikowski974,,Hane680,M,white,french,F,Perrysburg,600 Dickens Dam New Philadelphia Ohio 44622 US,0
debdc9da-0819-4fec-b613-7d7f1eafe36d,1953-12-05,,999-89-7441,S99983078,X59968083X,Mr.,Chad48,Harvey63,,,S,white,english,M,Dudleyship,735 Little Common Apt 67 Eatonship Ohio  US,1
8f6c8993-10a4-41fc-9930-3922c8c6b37f,1970-09-06,,999-39-3104,S99942428,X71601524X,Mrs.,Johnny786,Swaniawski813,,Labadie908,M,white,english,F,Columbus,403 Terry Bridge Columbus Ohio 43002 US,0
18ab8860-4933-40ac-b101-9a5123efc28a,1984-03-06,,999-31-9717,S99981938,X83654587X,Mrs.,Sherilyn598,Ruecker817,,Weber641,M,white,french_canadian,F,Midway village,185 Cormier Stravenue Springfield Ohio 45502 US,0
38a1d344-ba5e-4dcd-9c4f-b24865bce6db,2004-01-24,,999-22-6582,,,,Sylvester827,Schmitt836,,,,white,french_canadian,M,Mentor,1045 O'Reilly Arcade Lyndhurst Ohio 44122 US,0
4b450743-cd62-4c0b-b85e-1f5c41ce37d6,1951-10-13,2012-11-24,999-63-8755,S99992099,X8503940X,Mrs.,Dolores502,Feest103,,Nicolas769,M,white,irish,F,Glandorf village,299 Hahn Course Mentor Ohio 44060 US,1
58e681bc-c8ab-401a-b3a2-952bd9eb1b74,1962-05-28,,999-54-6405,S99948611,X88804421X,Mr.,Archie818,Schinner682,,,M,white,polish,M,Belpre,382 Huel Estate Cincinnati Ohio 45202 US,1
e68d5ad0-8806-4283-93de-3a0c1cdac377,1998-11-23,,999-98-1831,S99934465,,Ms.,Elodia940,Brown30,,,,white,irish,F,Columbus,255 Bins Annex Centerville Ohio 45685 US,1
b498e906-0454-49dc-8022-7dbff52f33c1,1987-02-22,,999-89-7115,S99973806,X77643175X,Mrs.,Lara964,Johns824,,Stoltenberg489,M,black,african,F,Colerainship,786 Becker Crossing Unit 12 Westlake Ohio 44145 US,0
582f85af-3d2f-4032-8674-0d093e8c6d48,1981-11-27,,999-76-3713,S99941861,X14909178X,Mr.,Harvey63,Lynch190,,,S,white,irish,M,Amberley village,600 Nikolaus Brook Suite 70 Madeira Ohio 45227 US,1
5316547e-2b0b-4b8f-82db-2a6a104abc13,1952-06-14,,999-80-9154,S99963544,X51057264X,Mr.,Ward668,Thompson596,,,M,white,italian,M,Moraine,471 Price Terrace East Cleveland Ohio 44106 US,0
2a3f44ed-786b-437a-aabe-6fd432834e52,1956-03-18,,999-49-5694,S99933551,X84358635X,Mrs.,Takisha161,Rosenbaum794,,Rowe323,M,white,irish,F,Akron,892 Wuckert Path Bowling Green Ohio 43402 US,0
8a4fd733-50ea-4143-855c-a672ca5d53e0,2010-04-25,,999-55-1324,,,,Missy373,Baumbach677,,,,black,dominican,F,South Bloomfield village,123 Mayer Ferry Apt 10 University Heights Ohio 44118 US,1
5fdca707-f4ab-473c-bca3-4429992d2edd,1961-08-10,,999-93-2687,S99968712,X35158080X,Mr.,Toby274,Dibbert990,,,M,white,portuguese,M,Strongsville,490 Mills Grove Lorain Ohio 44001 US,1
